,symbol,close,relative_strength_sp500,rank
2226,NVAC,9.8599996567,1.0144528111,0.70
2227,CMCA,9.9700002670,1.0142008224,0.70
2228,IGR,7.9499998093,1.0143728542,0.70
2229,CREC,9.9200000763,1.0142104054,0.70
2230,ACAQ,10.0100002289,1.0141939577,0.70
2231,RFACU,10.0749998093,1.0142044244,0.70
2232,CHSCM,26.3099994659,1.0143674054,0.70
2233,TCPC,13.4300003052,1.0142480503,0.70
2234,FXCO,9.9399995804,1.0144088751,0.70
2235,LHC,9.8100004196,1.0140362870,0.70
2236,FNVT,9.9099998474,1.0141176164,0.70
2237,ASZ,9.7799997330,1.0140437747,0.70
2238,EBAC,9.7500000000,1.0142627678,0.70
2239,FTPA,9.8199996948,1.0143276116,0.70
2240,BHAC,9.8299999237,1.0144318817,0.70
2241,SBSI,40.3300018311,1.0141146572,0.70
2242,IRRX,9.9499998093,1.0141960943,0.70
2243,ARGU,9.9799995422,1.0141925830,0.70
2244,ABTX,40.2500000000,1.0141798197,0.70
2245,ITHX,9.8299999237,1.0142571976,0.70
2246,KCGI,9.8999996185,1.0142210588,0.70
2247,DSAQ,10.0100002289,1.0141896634,0.70
2248,ENCP,10.0050001144,1.0139973560,0.70
2249,AFAQ,9.7399997711,1.0142553709,0.70
2250,GNAC,9.8000001907,1.0140340003,0.70
2251,BRLIU,10.6000003815,1.0141530935,0.70
2252,VMCAU,10.1099996567,1.0141679324,0.70
2253,IMPX,9.9099998474,1.0142353584,0.70
2254,CONX,9.8599996567,1.0140280131,0.70
2255,EVGBC,99.9269943237,1.0140763967,0.70
2256,VCXA,9.8599996567,1.0144516177,0.70
2257,GOGN,10.0150003433,1.0142588337,0.70
2258,VONV,70.0899963379,1.0143028231,0.70
2259,FPAC,9.8199996948,1.0142963427,0.70
2260,CSLM,9.8199996948,1.0140177396,0.70
2261,BRKH,9.9300003052,1.0144110233,0.70
2262,DNZ,9.8199996948,1.0144480880,0.70
2263,CFIV,9.8100004196,1.0144547412,0.70
2264,FR,53.1500015259,1.0142961340,0.70
2265,MCHP,72.6500015259,1.0141033602,0.70
2266,WTMA,9.8900003433,1.0140106138,0.70
2267,TMHC,28.9699993134,1.0143543879,0.70
2268,DLR,139.5899963379,1.0141912191,0.70
2269,BPAC,9.9200000763,1.0144245448,0.70
2270,ISDX,29.8999996185,1.0141212555,0.70
2271,PORT,9.9600000381,1.0141956334,0.70
2272,HYZD,21.3500003815,1.0141970501,0.70
2273,IBER,9.7700004578,1.0140285906,0.70
