,symbol,close,relative_strength_sp500,rank
571,CACC,593.5700073242,1.0935573285,0.92
572,PBHC,19.2000007629,1.0893933725,0.92
573,PCG,12.5699996948,1.0896064999,0.92
574,BVH,28.7000007629,1.0914734589,0.92
575,BSVN,24.7600002289,1.0891189837,0.92
576,MTOR,36.1899986267,1.0908678580,0.92
577,BP,32.8199996948,1.0881396407,0.92
578,MRNA,140.1799926758,1.0884264963,0.92
579,BNTX,158.3600006104,1.0931406028,0.92
580,PTNR,7.1500000954,1.0938823094,0.92
581,PTR,53.6199989319,1.0838008733,0.92
582,CMTG,20.4599990845,1.0853420078,0.92
583,QLYS,133.8399963379,1.0845799858,0.92
584,RELI,2.4600000381,1.0846650156,0.92
585,MEOH,52.2099990845,1.0886614530,0.92
586,RGP,18.4899997711,1.0880972727,0.92
587,RLI,121.0100021362,1.0861116255,0.92
588,MCG,8.8599996567,1.0910221787,0.92
589,BG,115.1999969482,1.0937748289,0.92
590,ACLS,64.2200012207,1.0923977927,0.92
591,RNGR,10.7299995422,1.0912047893,0.92
592,MAYS,38.7500000000,1.0925697325,0.92
593,RYAN,38.5200004578,1.0936222066,0.92
594,BCC,81.3099975586,1.0840747747,0.92
595,WCC,136.4600067139,1.0879802048,0.92
596,SB,4.7899999619,1.0903343507,0.92
597,XENE,28.0000000000,1.0891147156,0.92
598,SBT,6.6399998665,1.0917106324,0.92
599,PFIS,53.3800010681,1.0834844435,0.92
600,LEGN,43.2500000000,1.0915538076,0.92
601,LC,16.1000003815,1.0937603269,0.92
602,EIX,70.3600006104,1.0908492695,0.92
603,SENEB,58.0000000000,1.0925487903,0.92
604,FHTX,11.9099998474,1.0928439800,0.92
605,KNSL,226.0099945068,1.0863417906,0.92
606,CSGS,62.2700004578,1.0869108816,0.92
607,ATNI,45.0499992371,1.0846432875,0.92
608,FDUS,20.2800006866,1.0874640586,0.92
609,ASR,220.9900054932,1.0840531504,0.92
610,SO,75.9499969482,1.0947857744,0.92
611,ASH,107.7900009155,1.0847030684,0.92
612,CWEN,35.2000007629,1.0890235741,0.92
613,SREV,1.4600000381,1.0909235135,0.92
614,AROC,10.2500000000,1.0926127307,0.92
615,ARCO,7.9000000954,1.0897926093,0.92
616,DAC,84.8300018311,1.0842592321,0.92
617,ICPT,17.6499996185,1.0927553250,0.92
618,DCGOW,1.6499999762,1.0847844765,0.92
619,FBIZ,35.2200012207,1.0860423076,0.92
620,ICFI,103.3399963379,1.0844074636,0.92
621,TA,39.4900016785,1.0938466038,0.92
622,DGICB,16.1000003815,1.0917051188,0.92
623,DGII,23.9099998474,1.0944128281,0.92
624,HPQ,39.8899993896,1.0878219233,0.92
625,ZEUS,35.9500007629,1.0907769457,0.92
626,HLMN,11.8500003815,1.0865658559,0.92
627,ETRN,8.2600002289,1.0943213447,0.92
628,AMCR,13.4499998093,1.0849725967,0.92
629,HGLB,10.7399997711,1.0879619596,0.92
630,TTE,58.2799987793,1.0935273016,0.92
631,HALO,45.6699981689,1.0938787301,0.92
632,TVTX,22.7399997711,1.0865964411,0.92
633,GPK,22.8799991608,1.0938258104,0.92
634,UFCS,32.6599998474,1.0856367355,0.92
635,GLS,4.9499998093,1.0859204792,0.92
636,GLP,28.8799991608,1.0929268378,0.92
637,GGB,6.3200001717,1.0891658157,0.92
638,AEL,40.5800018311,1.0881422443,0.92
639,ADMA,2.0000000000,1.0915826484,0.92
640,DY,98.2500000000,1.0884209307,0.92
641,FWONK,63.2099990845,1.0893650900,0.92
642,FWONA,57.7799987793,1.0938388142,0.92
643,EQS,2.5999999046,1.0866027041,0.92
644,FTGC,29.8299999237,1.0915285632,0.92
645,FRO,10.1899995804,1.0902528520,0.92
646,OMAB,57.5600013733,1.0865639745,0.92
647,ONDS,7.5500001907,1.0918802024,0.92
648,ACT,24.6800003052,1.0892494329,0.92
649,SRV,35.3199996948,1.0777855120,0.91
650,ENB,46.9300003052,1.0801311220,0.91
651,NCSM,39.8499984741,1.0769178741,0.91
652,ORA,82.9700012207,1.0811181428,0.91
653,SRE,162.9100036621,1.0801314055,0.91
654,IRM,53.7999992371,1.0834211318,0.91
655,UVV,63.6899986267,1.0802010728,0.91
656,PLUS,57.9700012207,1.0827733393,0.91
657,AEP,102.2500000000,1.0818862789,0.91
658,GFS,59.6100006104,1.0771468909,0.91
659,CBZ,42.3899993896,1.0818096623,0.91
660,IRT,24.0400009155,1.0797102791,0.91
661,SNPS,330.8099975586,1.0822883958,0.91
662,GER,13.3699998856,1.0813722841,0.91
663,ENVX,12.8900003433,1.0824917369,0.91
664,CTO,66.0000000000,1.0802222438,0.91
665,VIVO,27.4400005341,1.0815376609,0.91
666,CBT,77.9899978638,1.0829166106,0.91
667,ITCB,3.9000000954,1.0792505121,0.91
668,ITUB,5.3699998856,1.0767565319,0.91
669,SJIV,69.5800018311,1.0760930208,0.91
670,BRT,22.7399997711,1.0794808924,0.91
671,ESOA,2.6500000954,1.0797289128,0.91
672,CAPL,22.2199993134,1.0778237909,0.91
673,PGR,119.3799972534,1.0821503238,0.91
674,PCGU,115.6800003052,1.0760053833,0.91
675,EBIX,31.6200008392,1.0769457896,0.91
676,AUY,5.8699998856,1.0804732205,0.91
677,EVRG,70.0100021362,1.0782175740,0.91
678,SGMA,7.2199997902,1.0824585007,0.91
679,SGLY,4.5700001717,1.0795948021,0.91
680,NVEE,124.3700027466,1.0812689734,0.91
681,KOF,57.7700004578,1.0796750015,0.91
682,NI,31.4099998474,1.0787079464,0.91
683,SES,6.6199998856,1.0813384322,0.91
684,KYN,9.6300001144,1.0809091955,0.91
685,SENEA,56.6899986267,1.0768793818,0.91
686,FIF,15.6899995804,1.0792732334,0.91
687,NXRT,75.7300033569,1.0789621046,0.91
688,BX,121.7099990845,1.0783991882,0.91
689,LMST,20.3999996185,1.0824455760,0.91
690,LQDA,4.3600001335,1.0771977642,0.91
691,SAFM,201.1999969482,1.0833221784,0.91
692,NTCT,35.4300003052,1.0775159510,0.91
693,OI,16.6800003052,1.0802033383,0.91
694,RSG,135.3899993896,1.0789462283,0.91
695,OKE,67.4100036621,1.0790092839,0.91
696,ROG,264.5100097656,1.0805352474,0.91
697,EE,29.3700008392,1.0768644452,0.91
698,NBN,38.7799987793,1.0831964011,0.91
699,VTRU,17.5000000000,1.0807035701,0.91
700,MIC,3.8099999428,1.0778771418,0.91
701,TTM,28.7999992371,1.0803842055,0.91
702,AM,11.0200004578,1.0761522298,0.91
703,ACNB,35.1699981689,1.0782215316,0.91
704,AIR,50.1300010681,1.0826686205,0.91
705,TEN,17.6499996185,1.0761588307,0.91
706,ES,92.4199981689,1.0761842515,0.91
707,HRMY,42.8499984741,1.0830043188,0.91
708,TVTY,32.3899993896,1.0829193972,0.91
709,HST,20.6900005341,1.0828102295,0.91
710,HURN,60.0200004578,1.0800619896,0.91
711,SUMR,11.0699996948,1.0812909711,0.91
712,CMC,40.5600013733,1.0777847760,0.91
713,ABBV,146.7500000000,1.0777886398,0.91
714,FCN,169.6799926758,1.0804163722,0.91
715,ULTA,416.5400085449,1.0802751938,0.91
716,EVGOW,2.2799999714,1.0804397312,0.91
717,XPOF,18.6900005341,1.0762809141,0.91
718,ABC,148.2100067139,1.0752725105,0.90
719,ACHC,71.1500015259,1.0699511230,0.90
720,AEMD,1.2599999905,1.0689531519,0.90
721,ANTM,496.9299926758,1.0755769032,0.90
722,ANTX,15.4200000763,1.0723408584,0.90
723,AOSL,44.5999984741,1.0728784261,0.90
724,ARC,2.9200000763,1.0695079556,0.90
725,AVAV,97.6699981689,1.0708792069,0.90
726,AVT,48.9199981689,1.0690170142,0.90
727,BBSI,75.1699981689,1.0682218626,0.90
728,BCML,23.3400001526,1.0730748704,0.90
729,BKH,75.9199981689,1.0680056150,0.90
730,BLDR,65.8700027466,1.0720088689,0.90
731,BMY,75.0699996948,1.0734135546,0.90
732,BRDG,18.3299999237,1.0688152238,0.90
733,BWFG,35.8800010681,1.0713897532,0.90
734,CCJ,25.4699993134,1.0717746289,0.90
735,CDNS,161.4100036621,1.0743501596,0.90
736,PFHD,23.2099990845,1.0684899072,0.90
737,CVLY,23.5499992371,1.0729911171,0.90
738,DGICA,16.0799999237,1.0711749181,0.90
739,DOCN,49.3100013733,1.0721373654,0.90
740,ETR,120.4100036621,1.0757236198,0.90
741,ETTX,2.1800000668,1.0728205769,0.90
742,FBP,15.2500000000,1.0748212317,0.90
743,FTNT,303.2200012207,1.0722568223,0.90
744,GSL,23.1499996185,1.0742253230,0.90
745,HEQ,14.1199998856,1.0750588449,0.90
746,HOLX,75.9899978638,1.0672924207,0.90
747,HT,11.2299995422,1.0694630028,0.90
748,IMCR,30.8099994659,1.0700923410,0.90
749,ISEE,10.4399995804,1.0685000283,0.90
750,KLAC,371.7699890137,1.0683403331,0.90
751,KMI,19.9599990845,1.0676029567,0.90
752,KRT,19.2399997711,1.0673235117,0.90
753,LIN,333.1799926758,1.0673161681,0.90
754,MANT,95.5100021362,1.0681664266,0.90
755,MATX,91.1500015259,1.0693078749,0.90
756,MNKD,4.1399998665,1.0721376323,0.90
757,MP,38.5600013733,1.0721934636,0.90
758,NOC,462.8699951172,1.0703851144,0.90
759,NRZ,11.4200000763,1.0675381238,0.90
760,NSP,101.7200012207,1.0698206644,0.90
761,OBSV,1.9600000381,1.0713883242,0.90
762,OGE,41.1100006104,1.0730911764,0.90
763,OVBC,30.1299991608,1.0739502522,0.90
764,PAYX,125.9499969482,1.0728261101,0.90
765,PDFS,24.4699993134,1.0731872069,0.90
766,POST,81.1999969482,1.0672815776,0.90
767,PXSAP,19.0000000000,1.0693592867,0.90
768,REGN,630.7000122070,1.0728332518,0.90
769,RHP,95.4000015259,1.0735305368,0.90
770,SHIP,1.1699999571,1.0738435938,0.90
771,SLDP,8.9200000763,1.0702273782,0.90
772,SOLN,56.5499992371,1.0702862091,0.90
773,SR,78.1999969482,1.0751024673,0.90
774,SYBT,60.5800018311,1.0713650028,0.90
775,TLK,29.9200000763,1.0726584440,0.90
776,TRP,58.9099998474,1.0700342335,0.90
777,TUSK,2.2599999905,1.0685245076,0.90
778,UBS,19.0900001526,1.0739023796,0.90
779,UNFI,43.8600006104,1.0745814447,0.90
780,VTYX,17.2700004578,1.0739561362,0.90
781,WEC,104.8600006104,1.0752486240,0.90
782,WELL,88.8700027466,1.0674410537,0.90
783,WSC,37.2299995422,1.0691824012,0.90
784,WWE,67.3000030518,1.0746698353,0.90
785,GERN,1.3300000429,1.0624240867,0.89
786,AEPPZ,56.8400001526,1.0650865555,0.89
787,E,30.3799991608,1.0657834567,0.89
788,FET,24.7500000000,1.0626937606,0.89
789,VMD,5.6999998093,1.0631441567,0.89
790,VMI,259.2900085449,1.0633576248,0.89
791,CMS,71.2799987793,1.0671161062,0.89
792,CERN,94.9599990845,1.0621432578,0.89
793,OPHC,4.3499999046,1.0636350383,0.89
794,MGI,10.1599998474,1.0633504202,0.89
795,ERII,21.4699993134,1.0628363627,0.89
796,ORGN,7.6999998093,1.0620545813,0.89
797,CB,209.9100036621,1.0650060589,0.89
798,PAA,11.7399997711,1.0670807183,0.89
799,PAGP,12.3299999237,1.0640614674,0.89
800,NSR,8.3599996567,1.0628506036,0.89
801,PANW,517.3400268555,1.0670568933,0.89
802,BTI,44.6599998474,1.0659081440,0.89
803,LYB,115.2500000000,1.0667679382,0.89
804,EWCZ,25.8500003815,1.0671656920,0.89
805,PKBK,25.1499996185,1.0666786849,0.89
806,WTM,1249.7800292969,1.0633984975,0.89
807,PPL,29.9400005341,1.0642553578,0.89
808,PRGS,50.8899993896,1.0650446211,0.89
809,BON,5.0399999619,1.0629632484,0.89
810,CRESY,7.0199999809,1.0670975922,0.89
811,WPC,83.9899978638,1.0625031883,0.89
812,KEQU,14.6800003052,1.0617085942,0.89
813,KDNY,16.0200004578,1.0633534098,0.89
814,BFRI,2.7400000095,1.0638038145,0.89
815,JT,1.7100000381,1.0648321023,0.89
816,NVDA,195.9199981689,1.0662007391,0.89
817,MPLX,33.0299987793,1.0668977613,0.89
818,JKHY,187.5500030518,1.0658673125,0.89
819,RUSHB,51.7700004578,1.0663531558,0.89
820,CDK,54.6500015259,1.0664339197,0.89
821,CSAN,18.4099998474,1.0663242449,0.89
822,CSPI,9.1000003815,1.0651600487,0.89
823,NUE,131.6300048828,1.0662705648,0.89
824,SAFT,92.8000030518,1.0651297630,0.89
825,ITRN,25.2500000000,1.0644837504,0.89
826,WF,35.9300003052,1.0633136204,0.89
827,ACHR,4.8400001526,1.0671976544,0.89
828,BBW,20.2399997711,1.0669965301,0.89
829,FPL,6.5799999237,1.0661715251,0.89
830,AZN,66.9700012207,1.0663971638,0.89
831,SEATW,2.2000000477,1.0665915635,0.89
832,ATO,116.5999984741,1.0625344567,0.89
833,ASPN,18.8899993896,1.0632185507,0.89
834,DAR,83.6999969482,1.0644943096,0.89
835,SMLP,18.8500003815,1.0661506177,0.89
836,IBA,47.2000007629,1.0656352022,0.89
837,HUN,36.5999984741,1.0620370209,0.89
838,ARRY,11.5699996948,1.0630231885,0.89
839,ARES,72.4000015259,1.0622985286,0.89
840,SUN,41.7599983215,1.0616473620,0.89
841,DNOW,11.3299999237,1.0669081631,0.89
842,HAE,64.2099990845,1.0644784706,0.89
843,TEF,5.1100001335,1.0637649392,0.89
844,AMRC,63.6199989319,1.0647805395,0.89
845,TREC,9.7200002670,1.0657057055,0.89
846,OFG,29.2199993134,1.0643906792,0.89
847,TRTN,65.1500015259,1.0646430070,0.89
848,DTE,132.7899932861,1.0616668267,0.89
849,FHN,22.9699993134,1.0646403652,0.89
850,TSLA,775.0000000000,1.0623129800,0.89
851,DUK,111.7900009155,1.0655768478,0.89
852,TWNK,20.7099990845,1.0617949039,0.89
853,AGRO,11.0399999619,1.0644888799,0.89
854,DWAT,12.3950004578,1.0658588534,0.89
855,SWKH,19.1800003052,1.0562678401,0.88
856,NJR,46.5699996948,1.0555782578,0.88
857,NIMC,117.6600036621,1.0556810278,0.88
858,WM,159.3800048828,1.0563143796,0.88
859,FORR,52.2200012207,1.0554856338,0.88
860,FEAM,26.1599998474,1.0553721563,0.88
861,FTS,50.2400016785,1.0571191801,0.88
862,ADP,223.7100067139,1.0614070769,0.88
863,ADTH,9.1099996567,1.0569274752,0.88
864,AEE,94.1100006104,1.0604854219,0.88
865,VERY,7.0000000000,1.0587965634,0.88
866,VALN,23.6060009003,1.0554650029,0.88
867,GCP,31.1200008392,1.0599860132,0.88
868,USPH,111.9100036621,1.0550353733,0.88
869,UNTY,29.2700004578,1.0599985294,0.88
870,GEG,2.4200000763,1.0575469949,0.88
871,UGI,44.2799987793,1.0582331660,0.88
872,AHPI,2.1900000572,1.0584098156,0.88
873,GPRE,36.7599983215,1.0580255969,0.88
874,DRH,10.7799997330,1.0595643668,0.88
875,TMO,570.0999755859,1.0607200991,0.88
876,DOX,87.0999984741,1.0566906545,0.88
877,FAAR,34.9700012207,1.0611481189,0.88
878,T,21.1900005341,1.0605746602,0.88
879,HNNA,10.3100004196,1.0550471113,0.88
880,STKL,7.7800002098,1.0599540762,0.88
881,ARGX,315.2600097656,1.0570595901,0.88
882,ARTNA,49.1399993896,1.0581499981,0.88
883,HSY,209.2299957275,1.0559545129,0.88
884,IBM,140.1499938965,1.0560009802,0.88
885,SLP,49.4700012207,1.0586104485,0.88
886,SLAB,152.5200042725,1.0557085824,0.88
887,ATSG,31.2600002289,1.0585287598,0.88
888,AVGO,576.7399902344,1.0584811273,0.88
889,AVGOP,1807.0799560547,1.0598040278,0.88
890,INTG,50.0000000000,1.0565349369,0.88
891,CWBC,14.1300001144,1.0556097910,0.88
892,CVBF,24.9599990845,1.0612654729,0.88
893,ISPC,3.0899999142,1.0574277813,0.88
894,CTS,41.1699981689,1.0595934420,0.88
895,BCH,21.2700004578,1.0581344847,0.88
896,SALM,2.8599998951,1.0586758966,0.88
897,BCX,11.0000000000,1.0599828765,0.88
898,RS,197.0200042725,1.0602687231,0.88
899,BFS,49.2000007629,1.0598711799,0.88
900,RMBS,25.7700004578,1.0561493548,0.88
901,KBR,50.2099990845,1.0571377247,0.88
902,RGA,125.5000000000,1.0597961837,0.88
903,BIP,62.4099998474,1.0558187492,0.88
904,FIX,92.0000000000,1.0589575296,0.88
905,BJ,59.5699996948,1.0595178259,0.88
906,FIZZ,49.2900009155,1.0566923751,0.88
907,PUI,37.3100013733,1.0561509230,0.88
908,PRTA,26.7199993134,1.0578284958,0.88
909,POWL,27.5100002289,1.0557740855,0.88
910,PM,106.2099990845,1.0549271082,0.88
911,PLYA,9.2299995422,1.0594554675,0.88
912,M,23.8099994659,1.0576178149,0.88
913,MAR,174.4199981689,1.0569159244,0.88
914,CAAP,6.3000001907,1.0573237886,0.88
915,XEL,75.4800033569,1.0565708116,0.88
916,OSBC,15.5000000000,1.0594736973,0.88
917,MKL,1388.4399414063,1.0555049310,0.88
918,MMP,52.2500000000,1.0580707738,0.88
919,CCMP,182.3000030518,1.0552461422,0.88
920,OGS,86.7399978638,1.0608517320,0.88
921,MO,54.1500015259,1.0585193297,0.88
922,MODD,4.7500000000,1.0582706082,0.88
923,MRC,11.5500001907,1.0603615381,0.88
924,NXDT,15.4200000763,1.0581725635,0.88
925,NWPX,33.5000000000,1.0557066108,0.88
926,AEG,5.2199997902,1.0548322688,0.87
927,DG,224.7200012207,1.0526161761,0.87
928,CLS,11.1499996185,1.0516979121,0.87
929,DFIN,31.7600002289,1.0510504261,0.87
930,SBAC,335.9700012207,1.0506982200,0.87
931,AXS,58.6399993896,1.0522393737,0.87
932,VIRC,3.3599998951,1.0519276539,0.87
933,SHBI,20.5000000000,1.0508838882,0.87
934,SNEX,78.4300003052,1.0523957511,0.87
935,FFNW,16.6800003052,1.0516652898,0.87
936,DALI,28.3600006104,1.0510205955,0.87
937,SMMF,27.4200000763,1.0504563574,0.87
938,IGF,51.6399993896,1.0516373729,0.87
939,TRIN,16.7199993134,1.0512011221,0.87
940,UNH,492.2600097656,1.0526660409,0.87
941,AGO,58.8300018311,1.0548158904,0.87
942,FTRI,16.2900009155,1.0548276149,0.87
943,AIZ,179.9299926758,1.0518936336,0.87
944,MGEE,79.4400024414,1.0530409055,0.87
945,DRE,53.7700004578,1.0526079531,0.87
946,THW,15.6000003815,1.0522671588,0.87
947,MERC,14.8800001144,1.0517036036,0.87
948,GSK,43.3899993896,1.0524830741,0.87
949,TGLS,22.1200008392,1.0530257760,0.87
950,OSG,2.2699999809,1.0514867971,0.87
951,CINC,18.9599990845,1.0536039986,0.87
952,NSSC,20.1499996185,1.0518995213,0.87
953,PCB,20.6000003815,1.0526329497,0.87
954,GIC,35.4700012207,1.0523220992,0.87
955,AMT,262.3599853516,1.0543438675,0.87
956,UNVR,32.0000000000,1.0541900631,0.87
957,HAYN,39.3100013733,1.0541474720,0.87
958,HCKT,20.9500007629,1.0516824236,0.87
959,LTC,38.4799995422,1.0517660392,0.87
960,PFG,72.1900024414,1.0524150112,0.87
961,HEP,19.8299999237,1.0536116806,0.87
962,LNT,62.4000015259,1.0543811558,0.87
963,GD,229.4400024414,1.0519147081,0.87
